"lake","doy","depth","year","date_time","chl_ugL","do_mgL","do_percent","temp","pH","phyco_cells","SPC","flag"
"R",191,6,2024,NA,12.03,0.22,1.75,5.34,6.145,1046,13,NA
"T",191,6,2024,NA,2.81,0.68,5.45,5.11,5.49,208,9.5,NA
"L",192,6,2024,"2024-07-10 13:15:20",12.8,6.1,51.9,7.9,6.29,620,12,NA
"R",192,6,2024,"2024-07-10 13:45:20",12.52,0.23,1.8,5.26,6.05,1171,13,NA
"T",192,6,2024,"2024-07-10 14:19:20",3.07,0.06,0.5,4.84,5.45,271,10,NA
"L",193,6,2024,NA,14.835,5.575,47.4,7.825,6.285,629.5,12,NA
"R",193,6,2024,NA,11.545,0.225,1.8,5.365,6.12,986.5,12.5,NA
"T",193,6,2024,NA,3.37,0.09,0.75,4.87,5.48,284,10,NA
"L",194,6,2024,"2024-07-12 15:32:20",16.87,5.05,42.9,7.75,6.28,639,12,NA
"R",194,6,2024,"2024-07-12 16:03:20",10.57,0.22,1.8,5.47,6.19,802,12,NA
"T",194,6,2024,"2024-07-12 16:38:20",3.67,0.12,1,4.9,5.51,297,10,NA
"L",195,6,2024,NA,18.9633333333333,5.97666666666667,50.9333333333333,7.87,6.30333333333333,657.333333333333,12,NA
"R",195,6,2024,NA,11.2533333333333,0.196666666666667,1.6,5.48,6.2,817.666666666667,12.3333333333333,NA
"T",195,6,2024,NA,3.58333333333333,0.1,0.833333333333333,4.89333333333333,5.56333333333333,314.333333333333,10.3333333333333,NA
"L",196,6,2024,NA,21.0566666666667,6.90333333333333,58.9666666666667,7.99,6.32666666666667,675.666666666667,12,NA
"R",196,6,2024,NA,11.9366666666667,0.173333333333333,1.4,5.49,6.21,833.333333333333,12.6666666666667,NA
"T",196,6,2024,NA,3.49666666666667,0.08,0.666666666666667,4.88666666666667,5.61666666666667,331.666666666667,10.6666666666667,NA
"L",197,6,2024,"2024-07-15 14:30:20",23.15,7.83,67,8.11,6.35,694,12,NA
"R",197,6,2024,"2024-07-15 15:05:20",12.62,0.15,1.2,5.5,6.22,849,13,NA
"T",197,6,2024,"2024-07-15 16:02:20",3.41,0.06,0.5,4.88,5.67,349,11,NA
"L",198,6,2024,NA,20.65,7.52,64.45,8.185,6.365,706,12,NA
"R",198,6,2024,NA,11.675,0.115,0.9,5.45,6.17,925,13.5,NA
"T",198,6,2024,NA,3.205,0.045,0.4,4.86,5.605,315.5,11,NA
"L",199,6,2024,"2024-07-17 13:32:20",18.15,7.21,61.9,8.26,6.38,718,12,NA
"R",199,6,2024,"2024-07-17 14:03:20",10.73,0.08,0.6,5.4,6.12,1001,14,NA
"T",199,6,2024,"2024-07-17 14:36:20",3,0.03,0.3,4.84,5.54,282,11,NA
"L",200,6,2024,NA,16.295,6.025,51.65,8.16,6.355,743,12,NA
"R",200,6,2024,NA,9.06,0.055,0.4,5.26,6.16,908,15,NA
"T",200,6,2024,NA,2.905,0.025,0.25,4.83,5.595,329.5,11.5,NA
"L",201,6,2024,"2024-07-19 14:19:20",14.44,4.84,41.4,8.06,6.33,768,12,NA
"R",201,6,2024,"2024-07-19 15:03:20",7.39,0.03,0.2,5.12,6.2,815,16,NA
"T",201,6,2024,"2024-07-19 15:42:20",2.81,0.02,0.2,4.82,5.65,377,12,NA
"L",202,6,2024,NA,14.8933333333333,5.70333333333333,49.0666666666667,8.26666666666667,6.35333333333333,755.333333333333,12,NA
"R",202,6,2024,NA,8.28333333333333,0.0433333333333333,0.333333333333333,5.24666666666667,6.19666666666667,856.666666666667,15.3333333333333,NA
"T",202,6,2024,NA,2.94,0.0266666666666667,0.233333333333333,4.85666666666667,5.63333333333333,398.666666666667,11.6666666666667,NA
"L",203,6,2024,NA,15.3466666666667,6.56666666666667,56.7333333333333,8.47333333333333,6.37666666666667,742.666666666667,12,NA
"R",203,6,2024,NA,9.17666666666667,0.0566666666666667,0.466666666666667,5.37333333333333,6.19333333333333,898.333333333333,14.6666666666667,NA
"T",203,6,2024,NA,3.07,0.0333333333333333,0.266666666666667,4.89333333333333,5.61666666666667,420.333333333333,11.3333333333333,NA
"L",204,6,2024,"2024-07-22 13:46:20",15.8,7.43,64.4,8.68,6.4,730,12,NA
"R",204,6,2024,"2024-07-22 14:19:20",10.07,0.07,0.6,5.5,6.19,940,14,NA
"T",204,6,2024,"2024-07-22 14:53:20",3.2,0.04,0.3,4.93,5.6,442,11,NA
"L",205,6,2024,NA,14.15,6.625,57.25,8.5,6.46,650,12,NA
"R",205,6,2024,NA,9.24,0.07,0.6,5.495,6.2,957,14,NA
"T",205,6,2024,NA,3.08,0.035,0.3,4.93,5.635,395.5,11,NA
"L",206,6,2024,"2024-07-24 13:23:20",12.5,5.82,50.1,8.32,6.52,570,12,NA
"R",206,6,2024,"2024-07-24 13:53:20",8.41,0.07,0.6,5.49,6.21,974,14,NA
"T",206,6,2024,"2024-07-24 14:27:20",2.96,0.03,0.3,4.93,5.67,349,11,NA
"L",207,6,2024,NA,14.325,5.6,48.3,8.39,6.45,634.5,12,NA
"R",207,6,2024,NA,8.21,0.06,0.5,5.43,6.235,961.5,14,NA
"T",207,6,2024,NA,2.705,0.03,0.25,4.94,5.68,328,11,NA
"L",208,6,2024,"2024-07-26 15:41:20",16.15,5.38,46.5,8.46,6.38,699,12,NA
"R",208,6,2024,"2024-07-26 16:12:20",8.01,0.05,0.4,5.37,6.26,949,14,NA
"T",208,6,2024,"2024-07-26 16:49:20",2.45,0.03,0.2,4.95,5.69,307,11,NA
"L",209,6,2024,NA,17.2066666666667,5.76333333333333,49.9333333333333,8.57,6.36,723,12,NA
"R",209,6,2024,NA,8.22333333333333,0.0466666666666667,0.366666666666667,5.46333333333333,6.22333333333333,939,14,NA
"T",209,6,2024,NA,2.55666666666667,0.0333333333333333,0.233333333333333,4.95,5.68,315.666666666667,11.3333333333333,NA
"L",210,6,2024,NA,18.2633333333333,6.14666666666667,53.3666666666667,8.68,6.34,747,12,NA
"R",210,6,2024,NA,8.43666666666667,0.0433333333333333,0.333333333333333,5.55666666666667,6.18666666666667,929,14,NA
"T",210,6,2024,NA,2.66333333333333,0.0366666666666667,0.266666666666667,4.95,5.67,324.333333333333,11.6666666666667,NA
"L",211,6,2024,"2024-07-29 14:15:20",19.32,6.53,56.8,8.79,6.32,771,12,NA
"R",211,6,2024,"2024-07-29 14:52:20",8.65,0.04,0.3,5.65,6.15,919,14,NA
"T",211,6,2024,"2024-07-29 15:31:20",2.77,0.04,0.3,4.95,5.66,333,12,NA
"L",212,6,2024,NA,19.09,6.5,58,8.83,6.345,797,12,NA
"R",212,6,2024,NA,8.115,0.035,0.3,5.69,6.17,876.5,14,NA
"T",212,6,2024,NA,3.055,0.04,0.3,5.025,5.6,330.5,12,NA
"L",213,6,2024,"2024-07-31 13:23:20",18.86,6.47,59.2,8.87,6.37,823,12,NA
"R",213,6,2024,"2024-07-31 13:56:20",7.58,0.03,0.3,5.73,6.19,834,14,NA
"T",213,6,2024,"2024-07-31 14:33:20",3.34,0.04,0.3,5.1,5.54,328,12,NA
"L",214,6,2024,NA,16.91,5.575,51,8.825,6.295,725.5,12,NA
"R",214,6,2024,NA,6.48,0.05,0.4,5.615,6.18,686.5,15,NA
"T",214,6,2024,NA,2.955,0.035,0.3,5.055,5.585,306,12,NA
"L",215,6,2024,"2024-08-02 10:37:20",14.96,4.68,42.8,8.78,6.22,628,12,NA
"R",215,6,2024,"2024-08-02 11:04:20",5.38,0.07,0.5,5.5,6.17,539,16,NA
"T",215,6,2024,"2024-08-02 11:34:20",2.57,0.03,0.3,5.01,5.63,284,12,NA
"L",216,6,2024,NA,11.7333333333333,4.59,42.0333333333333,8.83666666666667,6.19333333333333,506,12,NA
"R",216,6,2024,NA,5.8,0.06,0.466666666666667,5.52666666666667,6.16,565.666666666667,16,NA
"T",216,6,2024,NA,2.73333333333333,0.03,0.266666666666667,5.03666666666667,5.59,290.333333333333,12,NA
"L",217,6,2024,NA,8.50666666666667,4.5,41.2666666666667,8.89333333333333,6.16666666666667,384,12,NA
"R",217,6,2024,NA,6.22,0.05,0.433333333333333,5.55333333333333,6.15,592.333333333333,16,NA
"T",217,6,2024,NA,2.89666666666667,0.03,0.233333333333333,5.06333333333333,5.55,296.666666666667,12,NA
"L",218,6,2024,"2024-08-05 15:34:20",5.28,4.41,40.5,8.95,6.14,262,12,NA
"R",218,6,2024,"2024-08-05 16:10:20",6.64,0.04,0.4,5.58,6.14,619,16,NA
"T",218,6,2024,"2024-08-05 16:46:20",3.06,0.03,0.2,5.09,5.51,303,12,NA
"L",219,6,2024,NA,4.37,4.38,40.25,8.97,6.155,231,12,NA
"R",219,6,2024,NA,7.38,0.04,0.35,5.69,6.09,736.5,15.5,NA
"T",219,6,2024,NA,2.925,0.025,0.2,5.07,5.505,296,12,NA
"L",220,6,2024,"2024-08-07 13:20:20",3.46,4.35,40,8.99,6.17,200,12,NA
"R",220,6,2024,"2024-08-07 13:52:20",8.12,0.04,0.3,5.8,6.04,854,15,NA
"T",220,6,2024,"2024-08-07 14:30:20",2.79,0.02,0.2,5.05,5.5,289,12,NA
"L",221,6,2024,NA,2.705,3.87,35.6,8.975,6.195,183.5,12,NA
"R",221,6,2024,NA,7.81,0.04,0.3,5.695,5.995,792,15,NA
"T",221,6,2024,NA,2.575,0.025,0.2,5.02,5.535,289,12,NA
"L",222,6,2024,"2024-08-09 14:10:20",1.95,3.39,31.2,8.96,6.22,167,12,NA
"R",222,6,2024,"2024-08-09 14:42:20",7.5,0.04,0.3,5.59,5.95,730,15,NA
"T",222,6,2024,"2024-08-09 15:15:20",2.36,0.03,0.2,4.99,5.57,289,12,NA
"L",223,6,2024,NA,1.78333333333333,3.3,30.4,9.02333333333333,6.23666666666667,157.333333333333,12,NA
"R",223,6,2024,NA,7.56333333333333,0.0466666666666667,0.366666666666667,5.58666666666667,5.95333333333333,732,15,NA
"T",223,6,2024,NA,2.51,0.03,0.233333333333333,5.06333333333333,5.55666666666667,287.666666666667,12,NA
"L",224,6,2024,NA,1.61666666666667,3.21,29.6,9.08666666666667,6.25333333333333,147.666666666667,12,NA
"R",224,6,2024,NA,7.62666666666667,0.0533333333333333,0.433333333333333,5.58333333333333,5.95666666666667,734,15,NA
"T",224,6,2024,NA,2.66,0.03,0.266666666666667,5.13666666666667,5.54333333333333,286.333333333333,12,NA
"L",225,6,2024,"2024-08-12 13:38:20",1.45,3.12,28.8,9.15,6.27,138,12,NA
"R",225,6,2024,"2024-08-12 14:16:20",7.69,0.06,0.5,5.58,5.96,736,15,NA
"T",225,6,2024,"2024-08-12 15:03:20",2.81,0.03,0.3,5.21,5.53,285,12,NA
"L",226,6,2024,NA,1.715,2.93,27.1,9.24,6.225,147,12,NA
"R",226,6,2024,NA,10.035,0.07,0.55,5.685,5.925,898.5,15,NA
"T",226,6,2024,NA,2.84,0.03,0.3,5.165,5.575,289.5,12,NA
"L",227,6,2024,"2024-08-14 13:58:20",1.98,2.74,25.4,9.33,6.18,156,12,NA
"R",227,6,2024,"2024-08-14 14:31:20",12.38,0.08,0.6,5.79,5.89,1061,15,NA
"T",227,6,2024,"2024-08-14 15:05:20",2.87,0.03,0.3,5.12,5.62,294,12,NA
"L",228,6,2024,NA,1.82333333333333,2.57333333333333,23.8666666666667,9.32,6.18333333333333,151.666666666667,12.3333333333333,NA
"R",228,6,2024,NA,12.2466666666667,0.0766666666666667,0.6,5.78333333333333,5.92666666666667,1081,15,NA
"T",228,6,2024,NA,3.11,1.15666666666667,0.3,9.04333333333333,5.68666666666667,351.333333333333,11.6666666666667,NA
"L",229,6,2024,NA,1.66666666666667,2.40666666666667,22.3333333333333,9.31,6.18666666666667,147.333333333333,12.6666666666667,NA
"R",229,6,2024,NA,12.1133333333333,0.0733333333333333,0.6,5.77666666666667,5.96333333333333,1101,15,NA
"T",229,6,2024,NA,3.35,2.28333333333333,0.3,12.9666666666667,5.75333333333333,408.666666666667,11.3333333333333,NA
"L",230,6,2024,"2024-08-17 14:46:20",1.51,2.24,20.8,9.3,6.19,143,13,NA
"R",230,6,2024,"2024-08-17 15:39:20",11.98,0.07,0.6,5.77,6,1121,15,NA
"T",230,6,2024,NA,3.59,3.41,0.3,16.89,5.82,466,11,NA
"L",231,6,2024,NA,4.25,1.77,16.35,9.155,6.1,310,12.5,NA
"R",231,6,2024,NA,12.43,0.055,0.45,5.695,5.965,1120.5,15,NA
"T",231,6,2024,NA,3.24,1.72,0.3,11.04,5.59,379.5,11.5,NA
"L",232,6,2024,"2024-08-19 15:38:50",6.99,1.3,11.9,9.01,6.01,477,12,NA
"R",232,6,2024,"2024-08-19 16:09:20",12.88,0.04,0.3,5.62,5.93,1120,15,NA
"T",232,6,2024,"2024-08-19 17:01:20",2.89,0.03,0.3,5.19,5.36,293,12,NA
"L",233,6,2024,NA,4.915,2.13,19.85,9.45,6.105,334.5,12.5,NA
"R",233,6,2024,NA,13.545,0.095,0.8,5.67,5.945,1234,15,NA
"T",233,6,2024,NA,2.855,0.035,0.3,5.15,5.47,311,12.5,NA
"L",234,6,2024,"2024-08-21 11:40:20",2.84,2.96,27.8,9.89,6.2,192,13,NA
"R",234,6,2024,"2024-08-21 12:08:20",14.21,0.15,1.3,5.72,5.96,1348,15,NA
"T",234,6,2024,"2024-08-21 12:39:20",2.82,0.04,0.3,5.11,5.58,329,13,NA
"L",235,6,2024,NA,2.70333333333333,2.70666666666667,25.4,9.85333333333333,6.18333333333333,191.666666666667,13,NA
"R",235,6,2024,NA,13.47,0.17,1.46666666666667,5.95333333333333,5.99666666666667,1200.66666666667,15,NA
"T",235,6,2024,NA,2.75333333333333,0.04,0.3,5.17666666666667,5.59333333333333,312,13,NA
"L",236,6,2024,NA,2.56666666666667,2.45333333333333,23,9.81666666666667,6.16666666666667,191.333333333333,13,NA
"R",236,6,2024,NA,12.73,0.19,1.63333333333333,6.18666666666667,6.03333333333333,1053.33333333333,15,NA
"T",236,6,2024,NA,2.68666666666667,0.04,0.3,5.24333333333333,5.60666666666667,295,13,NA
"L",237,6,2024,"2024-08-24 12:58:20",2.43,2.2,20.6,9.78,6.15,191,13,NA
"R",237,6,2024,"2024-08-24 13:28:20",11.99,0.21,1.8,6.42,6.07,906,15,NA
"T",237,6,2024,"2024-08-24 14:00:20",2.62,0.04,0.3,5.31,5.62,278,13,NA
"L",162,6.25,2024,"2024-06-10 17:26:50",31.96,3.28,26.7,6.2,5.79,1092,12,NA
"R",162,6.25,2024,"2024-06-10 17:58:50",11.62,0.73,5.7,4.62,5.72,1154,13,NA
"T",162,6.25,2024,NA,3.66,0.815,6.4,4.48,5.065,302,9.5,NA
"L",163,6.25,2024,NA,32.1866666666667,3.09333333333333,25.2,6.2,5.84666666666667,1177.33333333333,12,NA
"R",163,6.25,2024,NA,12.11,0.645,5.05,4.65333333333333,5.71666666666667,1249.33333333333,13,NA
"T",163,6.25,2024,NA,3.865,0.621666666666667,4.88333333333333,4.48333333333333,5.12666666666667,323.5,9.33333333333333,NA
"L",164,6.25,2024,NA,32.4133333333333,2.90666666666667,23.7,6.2,5.90333333333333,1262.66666666667,12,NA
"R",164,6.25,2024,NA,12.6,0.56,4.4,4.68666666666667,5.71333333333333,1344.66666666667,13,NA
"T",164,6.25,2024,NA,4.07,0.428333333333333,3.36666666666667,4.48666666666667,5.18833333333333,345,9.16666666666667,NA
"L",165,6.25,2024,"2024-06-13 14:01:50",32.64,2.72,22.2,6.2,5.96,1348,12,NA
"R",165,6.25,2024,"2024-06-13 14:42:20",13.09,0.475,3.75,4.72,5.71,1440,13,NA
"T",165,6.25,2024,NA,4.275,0.235,1.85,4.49,5.25,366.5,9,NA
"L",166,6.25,2024,"2024-06-14 14:10:50",23.29,4.6,37.8,6.45,6.38,974,12,NA
"R",166,6.25,2024,"2024-06-14 14:54:50",12.24,0.39,3.1,4.71,6.01,1380,13,NA
"T",166,6.25,2024,NA,6.3,1.11,8.7,4.585,5.425,309,9,NA
"L",167,6.25,2024,NA,20.865,3.89,31.95,6.3925,6.335,1028,12.25,NA
"R",167,6.25,2024,NA,11.675,0.37,2.925,4.7325,5.9975,1273.75,13,NA
"T",167,6.25,2024,NA,5.71,1.16875,9.1625,4.60875,5.425,293.75,9.125,NA
"L",168,6.25,2024,NA,18.44,3.18,26.1,6.335,6.29,1082,12.5,NA
"R",168,6.25,2024,NA,11.11,0.35,2.75,4.755,5.985,1167.5,13,NA
"T",168,6.25,2024,NA,5.12,1.2275,9.625,4.6325,5.425,278.5,9.25,NA
"L",169,6.25,2024,NA,16.015,2.47,20.25,6.2775,6.245,1136,12.75,NA
"R",169,6.25,2024,NA,10.545,0.33,2.575,4.7775,5.9725,1061.25,13,NA
"T",169,6.25,2024,NA,4.53,1.28625,10.0875,4.65625,5.425,263.25,9.375,NA
"L",170,6.25,2024,"2024-06-18 15:33:50",13.59,1.76,14.4,6.22,6.2,1190,13,NA
"R",170,6.25,2024,"2024-06-18 16:05:50",9.98,0.31,2.4,4.8,5.96,955,13,NA
"T",170,6.25,2024,NA,3.94,1.345,10.55,4.68,5.425,248,9.5,NA
"L",171,6.25,2024,NA,12.43,2.83,23.3,6.455,6.205,965,12.5,NA
"R",171,6.25,2024,NA,9.83,0.245,1.9,4.83,5.945,945,13,NA
"T",171,6.25,2024,NA,4.5175,0.8025,6.3,4.6275,5.405,322.75,9.5,NA
"L",172,6.25,2024,"2024-06-20 15:50:50",11.27,3.9,32.2,6.69,6.21,740,12,NA
"R",172,6.25,2024,"2024-06-20 16:31:50",9.68,0.18,1.4,4.86,5.93,935,13,NA
"T",172,6.25,2024,NA,5.095,0.26,2.05,4.575,5.385,397.5,9.5,NA
"L",173,6.25,2024,"2024-06-21 15:17:50",10.57,3.48,28.7,6.65,6.26,763,12,NA
"R",173,6.25,2024,"2024-06-21 15:50:50",11.56,0.12,0.9,4.9,6.02,1125,13,NA
"T",173,6.25,2024,NA,3.95,0.495,3.9,4.615,5.455,333.5,9.5,NA
"L",174,6.25,2024,NA,12.17,3.62666666666667,29.9333333333333,6.69,6.24333333333333,805,12,NA
"R",174,6.25,2024,NA,11.1766666666667,0.0933333333333333,0.7,4.91666666666667,5.98,1154.33333333333,13,NA
"T",174,6.25,2024,NA,3.55333333333333,0.34,2.68333333333333,4.58333333333333,5.45333333333333,312.666666666667,10,NA
"L",175,6.25,2024,NA,13.77,3.77333333333333,31.1666666666667,6.73,6.22666666666667,847,12,NA
"R",175,6.25,2024,NA,10.7933333333333,0.0666666666666667,0.5,4.93333333333333,5.94,1183.66666666667,13,NA
"T",175,6.25,2024,NA,3.15666666666667,0.185,1.46666666666667,4.55166666666667,5.45166666666667,291.833333333333,10.5,NA
"L",176,6.25,2024,"2024-06-24 14:48:50",15.37,3.92,32.4,6.77,6.21,889,12,NA
"R",176,6.25,2024,"2024-06-24 15:21:50",10.41,0.04,0.3,4.95,5.9,1213,13,NA
"T",176,6.25,2024,NA,2.76,0.03,0.25,4.52,5.45,271,11,NA
"L",177,6.25,2024,NA,15.295,3.645,30.2,6.81,6.18,1019.5,12.5,NA
"R",177,6.25,2024,NA,9.325,0.04,0.3,4.955,5.915,1029.5,13.5,NA
"T",177,6.25,2024,NA,3.695,0.06,0.475,4.59,5.41,338.75,10.5,NA
"L",178,6.25,2024,"2024-06-26 14:06:50",15.22,3.37,28,6.85,6.15,1150,13,NA
"R",178,6.25,2024,"2024-06-26 14:42:50",8.24,0.04,0.3,4.96,5.93,846,14,NA
"T",178,6.25,2024,NA,4.63,0.09,0.7,4.66,5.37,406.5,10,NA
"L",179,6.25,2024,NA,12.035,3.225,26.8,6.89,6.135,841.5,12.5,NA
"R",179,6.25,2024,NA,8.105,0.04,0.3,4.945,5.935,858,14.5,NA
"T",179,6.25,2024,NA,4.0725,0.0775,0.625,4.655,5.4075,381.25,10.25,NA
"L",180,6.25,2024,"2024-06-28 14:49:50",8.85,3.08,25.6,6.93,6.12,533,12,NA
"R",180,6.25,2024,"2024-06-28 15:25:50",7.97,0.04,0.3,4.93,5.94,870,15,NA
"T",180,6.25,2024,NA,3.515,0.065,0.55,4.65,5.445,356,10.5,NA
"L",181,6.25,2024,NA,9.29666666666667,4.03666666666667,33.7333333333333,7.07333333333333,6.16,565,12,NA
"R",181,6.25,2024,NA,9.18,0.06,0.466666666666667,4.96666666666667,5.96333333333333,884,14.6666666666667,NA
"T",181,6.25,2024,NA,3.59333333333333,0.14,1.13333333333333,4.68166666666667,5.42166666666667,339.833333333333,10.1666666666667,NA
"L",182,6.25,2024,NA,9.74333333333333,4.99333333333333,41.8666666666667,7.21666666666667,6.2,597,12,NA
"R",182,6.25,2024,NA,10.39,0.08,0.633333333333333,5.00333333333333,5.98666666666667,898,14.3333333333333,NA
"T",182,6.25,2024,NA,3.67166666666667,0.215,1.71666666666667,4.71333333333333,5.39833333333333,323.666666666667,9.83333333333333,NA
"L",183,6.25,2024,"2024-07-01 14:01:50",10.19,5.95,50,7.36,6.24,629,12,NA
"R",183,6.25,2024,"2024-07-01 14:36:50",11.6,0.1,0.8,5.04,6.01,912,14,NA
"T",183,6.25,2024,NA,3.75,0.29,2.3,4.745,5.375,307.5,9.5,NA
"L",184,6.25,2024,NA,9.96,6.645,56.2,7.59,6.355,593,12,NA
"R",184,6.25,2024,NA,10.465,0.07,0.55,5.03,6.02,971.5,14,NA
"T",184,6.25,2024,NA,3.08,0.16,1.25,4.7,5.46,276.75,10,NA
"L",185,6.25,2024,"2024-07-03 13:39:50",9.73,7.34,62.4,7.82,6.47,557,12,NA
"R",185,6.25,2024,"2024-07-03 14:10:50",9.33,0.04,0.3,5.02,6.03,1031,14,NA
"T",185,6.25,2024,NA,2.41,0.03,0.2,4.655,5.545,246,10.5,NA
"L",186,6.25,2024,NA,10.815,5.16,43.65,7.455,6.415,606,12,NA
"R",186,6.25,2024,NA,8.82,0.03,0.25,5.045,5.99,954.5,14,NA
"T",186,6.25,2024,NA,2.4825,0.04,0.275,4.66,5.565,242.75,10.75,NA
"L",187,6.25,2024,"2024-07-05 12:41:50",11.9,2.98,24.9,7.09,6.36,655,12,NA
"R",187,6.25,2024,"2024-07-05 13:11:50",8.31,0.02,0.2,5.07,5.95,878,14,NA
"T",187,6.25,2024,NA,2.555,0.05,0.35,4.665,5.585,239.5,11,NA
"L",188,6.25,2024,NA,11.65,3.26666666666667,27.3333333333333,7.17333333333333,6.29,607,12,NA
"R",188,6.25,2024,NA,9.49,0.03,0.266666666666667,5.1,6.03,931.333333333333,14,NA
"T",188,6.25,2024,NA,2.55333333333333,0.466666666666667,3.7,4.90333333333333,5.56666666666667,208,10.3333333333333,NA
"L",189,6.25,2024,NA,11.4,3.55333333333333,29.7666666666667,7.25666666666667,6.22,559,12,NA
"R",189,6.25,2024,NA,10.67,0.04,0.333333333333333,5.13,6.11,984.666666666667,14,NA
"T",189,6.25,2024,NA,2.55166666666667,0.883333333333333,7.05,5.14166666666667,5.54833333333333,176.5,9.66666666666667,NA
"L",190,6.25,2024,"2024-07-08 14:31:50",11.15,3.84,32.2,7.34,6.15,511,12,NA
"R",190,6.25,2024,"2024-07-08 16:57:50",11.85,0.05,0.4,5.16,6.19,1038,14,NA
"T",190,6.25,2024,NA,2.55,1.3,10.4,5.38,5.53,145,9,NA
"L",191,6.25,2024,NA,10.44,3.47,29.15,7.39,6.165,508.5,12,NA
"R",191,6.25,2024,NA,10.75,0.05,0.4,5.145,6.105,954.5,14.5,NA
"T",191,6.25,2024,NA,2.6,0.6725,5.375,5.0675,5.51,193.25,9.75,NA
"L",192,6.25,2024,"2024-07-10 13:15:50",9.73,3.1,26.1,7.44,6.18,506,12,NA
"R",192,6.25,2024,"2024-07-10 13:45:50",9.65,0.05,0.4,5.13,6.02,871,15,NA
"T",192,6.25,2024,NA,2.65,0.045,0.35,4.755,5.49,241.5,10.5,NA
"L",193,6.25,2024,NA,13.13,2.795,23.45,7.355,6.165,601,12,NA
"R",193,6.25,2024,NA,10.56,0.055,0.45,5.18,6.075,1023,14.5,NA
"T",193,6.25,2024,NA,2.9075,0.0575,0.475,4.7875,5.5275,260.25,10.75,NA
"L",194,6.25,2024,"2024-07-12 15:32:50",16.53,2.49,20.8,7.27,6.15,696,12,NA
"R",194,6.25,2024,"2024-07-12 16:03:50",11.47,0.06,0.5,5.23,6.13,1175,14,NA
"T",194,6.25,2024,NA,3.165,0.07,0.6,4.82,5.565,279,11,NA
"L",195,6.25,2024,NA,18.32,3.28333333333333,27.6333333333333,7.42333333333333,6.18,775,12,NA
"R",195,6.25,2024,NA,11.8,0.0633333333333333,0.5,5.23666666666667,6.15333333333333,1445,14,NA
"T",195,6.25,2024,NA,3.15833333333333,0.0633333333333333,0.533333333333333,4.81333333333333,5.605,295,11.1666666666667,NA
"L",196,6.25,2024,NA,20.11,4.07666666666667,34.4666666666667,7.57666666666667,6.21,854,12,NA
"R",196,6.25,2024,NA,12.13,0.0666666666666667,0.5,5.24333333333333,6.17666666666667,1715,14,NA
"T",196,6.25,2024,NA,3.15166666666667,0.0566666666666667,0.466666666666667,4.80666666666667,5.645,311,11.3333333333333,NA
"L",197,6.25,2024,"2024-07-15 14:30:50",21.9,4.87,41.3,7.73,6.24,933,12,NA
"R",197,6.25,2024,"2024-07-15 15:05:50",12.46,0.07,0.5,5.25,6.2,1985,14,NA
"T",197,6.25,2024,NA,3.145,0.05,0.4,4.8,5.685,327,11.5,NA
"L",198,6.25,2024,NA,15.28,3.9,33.05,7.69,6.22,702.5,12,NA
"R",198,6.25,2024,NA,9.975,0.045,0.35,5.21,6.16,1376.5,14,NA
"T",198,6.25,2024,NA,2.945,0.035,0.3,4.79,5.63,292,11.5,NA
"L",199,6.25,2024,"2024-07-17 13:32:50",8.66,2.93,24.8,7.65,6.2,472,12,NA
"R",199,6.25,2024,"2024-07-17 14:03:50",7.49,0.02,0.2,5.17,6.12,768,14,NA
"T",199,6.25,2024,NA,2.745,0.02,0.2,4.78,5.575,257,11.5,NA
"L",200,6.25,2024,NA,9.145,2.52,21.3,7.655,6.205,521.5,12,NA
"R",200,6.25,2024,NA,6.415,0.025,0.25,5.09,6.165,711.5,15,NA
"T",200,6.25,2024,NA,2.6775,0.02,0.2,4.76,5.625,312,11.75,NA
"L",201,6.25,2024,"2024-07-19 14:19:50",9.63,2.11,17.8,7.66,6.21,571,12,NA
"R",201,6.25,2024,"2024-07-19 15:03:50",5.34,0.03,0.3,5.01,6.21,655,16,NA
"T",201,6.25,2024,NA,2.61,0.02,0.2,4.74,5.675,367,12,NA
"L",202,6.25,2024,NA,14.5666666666667,3.04333333333333,25.9,7.84666666666667,6.23666666666667,680.333333333333,12,NA
"R",202,6.25,2024,NA,6.15333333333333,0.0333333333333333,0.3,5.10333333333333,6.20666666666667,697,15.6666666666667,NA
"T",202,6.25,2024,NA,2.725,0.025,0.216666666666667,4.775,5.66,389,11.8333333333333,NA
"L",203,6.25,2024,NA,19.5033333333333,3.97666666666667,34,8.03333333333333,6.26333333333333,789.666666666667,12,NA
"R",203,6.25,2024,NA,6.96666666666667,0.0366666666666667,0.3,5.19666666666667,6.20333333333333,739,15.3333333333333,NA
"T",203,6.25,2024,NA,2.84,0.03,0.233333333333333,4.81,5.645,411,11.6666666666667,NA
"L",204,6.25,2024,"2024-07-22 13:46:50",24.44,4.91,42.1,8.22,6.29,899,12,NA
"R",204,6.25,2024,"2024-07-22 14:19:50",7.78,0.04,0.3,5.29,6.2,781,15,NA
"T",204,6.25,2024,NA,2.955,0.035,0.25,4.845,5.63,433,11.5,NA
"L",205,6.25,2024,NA,16.005,3.3,28.25,8.045,6.34,654,12,NA
"R",205,6.25,2024,NA,7.22,0.035,0.3,5.26,6.2,720,15,NA
"T",205,6.25,2024,NA,2.8025,0.0325,0.25,4.84,5.6625,383.25,11.5,NA
