"doy","depth","lake","year","k","kcrit.depth","perc.light"
208,2,"R",2022,NA,NA,13.7452768455966
208,2,"R",2024,NA,NA,7.78309154488427
208,2,"T",2022,-1.34352081674328,3.42768786505522,6.80820534075367
208,2,"T",2024,NA,NA,3.7443060098125
208,2.25,"L",2022,NA,NA,14.914250585576
208,2.25,"L",2024,NA,NA,23.9598415779778
208,2.25,"R",2022,NA,NA,10.7287406859706
208,2.25,"R",2024,NA,NA,5.69146056472831
208,2.25,"T",2022,-1.34352081674328,3.42768786505522,4.86588372323135
208,2.25,"T",2024,NA,NA,2.48374100334974
208,2.5,"L",2022,NA,NA,12.0746936547757
208,2.5,"L",2024,NA,NA,20.4612992505543
208,2.5,"R",2022,NA,NA,8.37473778505314
208,2.5,"R",2024,NA,NA,4.16707805397546
208,2.5,"T",2022,-1.34352081674328,3.42768786505522,3.47768952653046
208,2.5,"T",2024,NA,NA,1.6476126757515
208,2.75,"L",2022,NA,NA,9.77622190666257
208,2.75,"L",2024,NA,NA,17.4767082211988
208,2.75,"R",2022,NA,NA,6.53763478033953
208,2.75,"R",2024,NA,NA,3.05461107228149
208,2.75,"T",2022,-1.34352081674328,3.42768786505522,2.4855350293714
208,2.75,"T",2024,NA,NA,1.09299381146432
208,3,"L",2022,NA,NA,7.91564798617508
208,3,"L",2024,NA,NA,14.9300969443176
208,3,"R",2022,NA,NA,5.10383722033398
208,3,"R",2024,NA,NA,2.24169343476962
208,3,"T",2022,-1.34352081674328,3.42768786505522,1.77643355886219
208,3,"T",2024,NA,NA,0.725093409277019
208,3.25,"L",2022,NA,NA,6.40947761389515
208,3.25,"L",2024,NA,NA,12.7567945447629
208,3.25,"R",2022,NA,NA,3.98473504304076
208,3.25,"R",2024,NA,NA,1.64691762287834
208,3.25,"T",2022,-1.34352081674328,3.42768786505522,1.26963255466566
208,3.25,"T",2024,NA,NA,0.481042893682163
208,3.5,"L",2022,NA,NA,5.19014854615333
208,3.5,"L",2024,NA,NA,10.9017392948456
208,3.5,"R",2022,NA,NA,3.11120272787894
208,3.5,"R",2024,NA,NA,1.21121740423767
208,3.5,"T",2022,-1.34352081674328,3.42768786505522,0.907417457762574
208,3.5,"T",2024,NA,NA,0.319144345810022
208,3.75,"L",2022,NA,NA,4.20298830760203
208,3.75,"L",2024,NA,NA,9.31804185327421
208,3.75,"R",2022,NA,NA,2.42931119459107
208,3.75,"R",2024,NA,NA,0.89167401018499
208,3.75,"T",2022,-1.34352081674328,3.42768786505522,0.648539169562429
208,3.75,"T",2024,NA,NA,0.211740495774133
208,4,"L",2022,NA,NA,3.40375324569252
208,4,"L",2024,NA,NA,7.9657646644765
208,4,"R",2022,NA,NA,1.89698423402497
208,4,"R",2024,NA,NA,0.657057276396049
208,4,"T",2022,-1.34352081674328,3.42768786505522,0.463516599618668
208,4,"T",2024,NA,NA,0.140486318058767
208,4.25,"L",2022,NA,NA,2.75663775653459
208,4.25,"L",2024,NA,NA,6.81088479964509
208,4.25,"R",2022,NA,NA,1.48139123582558
208,4.25,"R",2024,NA,NA,0.48461074233934
208,4.25,"T",2022,-1.34352081674328,3.42768786505522,0.3312793555199
208,4.25,"T",2024,NA,NA,0.0932131925279905
208,4.5,"L",2022,NA,NA,2.2326637965941
208,4.5,"L",2024,NA,NA,5.82441250222592
208,4.5,"R",2022,NA,NA,1.15691392794173
208,4.5,"R",2024,NA,NA,0.357730063070249
208,4.5,"T",2022,-1.34352081674328,3.42768786505522,0.236768244080078
208,4.5,"T",2024,NA,NA,0.0618491728503682
208,4.75,"L",2022,NA,NA,1.80837798903863
208,4.75,"L",2024,NA,NA,4.98164191930557
208,4.75,"R",2022,NA,NA,0.903560643888321
208,4.75,"R",2024,NA,NA,0.264283935333445
208,4.75,"T",2022,-1.34352081674328,3.42768786505522,0.169220328615967
208,4.75,"T",2024,NA,NA,0.0410396344010548
208,5,"L",2022,NA,NA,1.46479753689577
208,5,"L",2024,NA,NA,4.26151407382352
208,5,"R",2022,NA,NA,0.705729529562849
208,5,"R",2024,NA,NA,0.195397876415779
208,5,"T",2022,-1.34352081674328,3.42768786505522,0.120943244429396
208,5,"T",2024,NA,NA,0.0272324087911823
208,5.25,"L",2022,NA,NA,1.18655739777513
208,5.25,"L",2024,NA,NA,3.64607515995799
208,5.25,"R",2022,NA,NA,0.551243839261582
208,5.25,"R",2024,NA,NA,0.144571951719085
208,5.25,"T",2022,-1.34352081674328,3.42768786505522,0.0864391913946948
208,5.25,"T",2024,NA,NA,0.0180709728003116
208,5.5,"L",2022,NA,NA,0.961220266203624
208,5.5,"L",2024,NA,NA,3.12001580929784
208,5.5,"R",2022,NA,NA,0.43059941102147
208,5.5,"R",2024,NA,NA,0.107039819293061
208,5.5,"T",2022,-1.34352081674328,3.42768786505522,0.0617788438223228
208,5.5,"T",2024,NA,NA,0.0119919502835455
208,5.75,"L",2022,NA,NA,0.778718261513687
208,5.75,"L",2024,NA,NA,2.67027914945261
208,5.75,"R",2022,NA,NA,0.336377614250484
208,5.75,"R",2024,NA,NA,0.0793024206219171
208,5.75,"T",2022,-1.34352081674328,3.42768786505522,0.0441538783790288
208,5.75,"T",2024,NA,NA,0.00795812637718353
208,6,"L",2022,NA,NA,0.630901164684221
208,6,"L",2024,NA,NA,2.28572731956096
208,6,"R",2022,NA,NA,0.262787353211837
208,6,"R",2024,NA,NA,0.0587882570378659
208,6,"T",2022,-1.34352081674328,3.42768786505522,0.031557161890518
208,6,"T",2024,NA,NA,0.00528134430565264
208,6.25,"L",2022,NA,NA,0.511170855769231
208,6.25,"L",2024,NA,NA,1.95685766947933
208,6.25,"R",2022,NA,NA,0.205307731255763
208,6.25,"R",2024,NA,NA,0.0436055526425728
208,6.25,"T",2022,-1.34352081674328,3.42768786505522,0.0225541787753202
208,6.25,"T",2024,NA,NA,0.00350502145469619
208,6.5,"L",2022,NA,NA,0.414185492207623
208,6.5,"L",2024,NA,NA,1.67556119419902
208,6.5,"R",2022,NA,NA,0.160409233620599
208,6.5,"R",2024,NA,NA,0.0323612128814667
208,6.5,"T",2022,-1.34352081674328,3.42768786505522,0.0161196682386685
208,6.5,"T",2024,NA,NA,0.00232621226851066
208,6.75,"L",2022,NA,NA,0.335620113360713
208,6.75,"L",2024,NA,NA,1.43491687857463
208,6.75,"R",2022,NA,NA,0.125336161371892
208,6.75,"R",2024,NA,NA,0.0240284080618292
208,6.75,"T",2022,-1.34352081674328,3.42768786505522,0.0115208674504732
208,6.75,"T",2024,NA,NA,0.00154390430035829
208,7,"L",2022,NA,NA,0.271972900350768
208,7,"L",2024,NA,NA,1.22901658049251
208,7,"R",2022,NA,NA,0.0979368496468511
208,7,"R",2024,NA,NA,0.0178496029736651
208,7,"T",2022,-1.34352081674328,3.42768786505522,0.00823406442652293
208,7,"T",2024,NA,NA,0.00102471642534041
208,7.25,"L",2022,NA,NA,0.220408377715196
208,7.25,"L",2024,NA,NA,1.05281588918215
208,7.25,"R",2022,NA,NA,0.076531166721837
208,7.25,"R",2024,NA,NA,0.0132654602475052
208,7.25,"T",2022,-1.34352081674328,3.42768786505522,0.0058849576450379
208,7.25,"T",2024,NA,NA,0.000680141407806321
208,7.5,"L",2022,NA,NA,0.178630507566507
208,7.5,"L",2024,NA,NA,0.902007081504819
208,7.5,"R",2022,NA,NA,0.0598071011275916
208,7.5,"R",2024,NA,NA,0.00986265464331508
208,7.5,"T",2022,-1.34352081674328,3.42768786505522,0.00420603054456725
208,7.5,"T",2024,NA,NA,0.000451447075332713
208,7.75,"L",2022,NA,NA,0.144779973074175
208,7.75,"L",2024,NA,NA,0.772910881390862
208,7.75,"R",2022,NA,NA,0.0467400459648024
208,7.75,"R",2024,NA,NA,0.00733552653080987
208,7.75,"T",2022,-1.34352081674328,3.42768786505522,0.00300608670595092
208,7.75,"T",2024,NA,NA,0.000299658425226541
208,8,"L",2022,NA,NA,0.117351036983213
208,8,"L",2024,NA,NA,0.662384221934471
208,8,"R",2022,NA,NA,0.036529794844533
208,8,"R",2024,NA,NA,0.0054578752507678
208,8,"T",2022,-1.34352081674328,3.42768786505522,0.00214847638122053
208,8,"T",2024,NA,NA,0.000198910667563257
209,0,"L",2022,NA,NA,100
209,0,"L",2024,NA,NA,100
209,0,"R",2022,NA,NA,100
209,0,"R",2024,NA,NA,100
209,0,"T",2022,NA,NA,100
209,0,"T",2024,NA,NA,100
209,0.25,"L",2022,NA,NA,81.1419926323781
209,0.25,"L",2024,NA,NA,84.9202934531593
209,0.25,"R",2022,NA,NA,77.8113434254682
209,0.25,"R",2024,NA,NA,73.1194448442705
209,0.25,"T",2022,NA,NA,71.6026007478101
209,0.25,"T",2024,NA,NA,66.195239491255
209,0.5,"L",2022,NA,NA,65.8447721994914
209,0.5,"L",2024,NA,NA,72.1281950407542
209,0.5,"R",2022,NA,NA,60.5509483527044
209,0.5,"R",2024,NA,NA,53.5307678060857
209,0.5,"T",2022,NA,NA,51.2703654865977
209,0.5,"T",2024,NA,NA,43.8198601123365
209,0.75,"L",2022,NA,NA,53.4351610274891
209,0.75,"L",2024,NA,NA,61.2746745945848
209,0.75,"R",2022,NA,NA,47.12311684835
209,0.75,"R",2024,NA,NA,39.2366453557685
209,0.75,"T",2022,NA,NA,36.7124129369964
209,0.75,"T",2024,NA,NA,29.0089929879652
209,1,"L",2022,NA,NA,43.367397927099
209,1,"L",2024,NA,NA,52.0642459064747
209,1,"R",2022,NA,NA,36.6760017213476
209,1,"R",2024,NA,NA,28.7923909523286
209,1,"T",2022,NA,NA,26.288658615306
209,1,"T",2024,NA,NA,19.2048854484854
209,1.25,"L",2022,NA,NA,35.198994033918
209,1.25,"L",2024,NA,NA,44.2467105340076
209,1.25,"R",2022,NA,NA,28.5472821940302
209,1.25,"R",2024,NA,NA,21.1514633471592
209,1.25,"T",2022,NA,NA,18.8249133546796
209,1.25,"T",2024,NA,NA,12.7147596231245
209,1.5,"L",2022,NA,NA,28.5711686684526
209,1.5,"L",2024,NA,NA,37.6101807357449
209,1.5,"R",2022,NA,NA,22.2219539683752
209,1.5,"R",2024,NA,NA,15.5546108327542
209,1.5,"T",2022,NA,NA,13.4805213646256
209,1.5,"T",2024,NA,NA,8.41825184326651
209,1.75,"L",2022,NA,NA,23.1929955156408
209,1.75,"L",2024,NA,NA,31.9751824912814
209,1.75,"R",2022,NA,NA,17.2995294468089
209,1.75,"R",2024,NA,NA,11.4502014956989
209,1.75,"T",2022,NA,NA,9.65360707411714
209,1.75,"T",2024,NA,NA,5.57382028438067
209,2,"L",2022,NA,NA,18.8285547328592
209,2,"L",2024,NA,NA,27.1896706587281
209,2,"R",2022,NA,NA,13.4685481263783
209,2,"R",2024,NA,NA,8.436876272678
209,2,"T",2022,NA,NA,6.91324351801376
209,2,"T",2024,NA,NA,3.69063636219053
209,2.25,"L",2022,NA,NA,15.2865204540982
209,2.25,"L",2024,NA,NA,23.1248145434455
209,2.25,"R",2022,NA,NA,10.4867662891078
209,2.25,"R",2024,NA,NA,6.22220555584673
209,2.25,"T",2022,NA,NA,4.95089234790653
209,2.25,"T",2024,NA,NA,2.44380616477985
209,2.5,"L",2022,NA,NA,12.4117215549305
209,2.5,"L",2024,NA,NA,19.6714342641158
209,2.5,"R",2022,NA,NA,8.16575932016067
209,2.5,"R",2024,NA,NA,4.59283699728083
209,2.5,"T",2022,NA,NA,3.54563956620786
209,2.5,"T",2024,NA,NA,1.61826416672428
209,2.75,"L",2022,NA,NA,10.0783013255945
209,2.75,"L",2024,NA,NA,16.7369869515715
209,2.75,"R",2022,NA,NA,6.35895277759669
209,2.75,"R",2024,NA,NA,3.39290743229755
209,2.75,"T",2022,NA,NA,2.53930720104782
209,2.75,"T",2024,NA,NA,1.07164069352982
209,3,"L",2022,NA,NA,8.18417279179041
209,3,"L",2024,NA,NA,14.2430175463478
209,3,"R",2022,NA,NA,4.95231793129225
209,3,"R",2024,NA,NA,2.50840742769984
209,3,"T",2022,NA,NA,1.81863499744143
209,3,"T",2024,NA,NA,0.709685689172168
209,3.25,"L",2022,NA,NA,6.64652400096571
209,3.25,"L",2024,NA,NA,12.1230022310796
209,3.25,"R",2022,NA,NA,3.85713802159323
209,3.25,"R",2024,NA,NA,1.85584018261429
209,3.25,"T",2022,NA,NA,1.30252350488795
209,3.25,"T",2024,NA,NA,0.470002235690191
209,3.5,"L",2022,NA,NA,5.39817422723591
209,3.5,"L",2024,NA,NA,10.3205237298104
209,3.5,"R",2022,NA,NA,3.00438393237752
209,3.5,"R",2024,NA,NA,1.37398326292182
209,3.5,"T",2022,NA,NA,0.932900665911828
209,3.5,"T",2024,NA,NA,0.311279683887639
209,3.75,"L",2022,NA,NA,4.38461982231029
209,3.75,"L",2024,NA,NA,8.78772715337801
209,3.75,"R",2022,NA,NA,2.34034084414013
209,3.75,"R",2024,NA,NA,1.01789568155859
209,3.75,"T",2022,NA,NA,0.668182551482939
209,3.75,"T",2024,NA,NA,0.206166718037303
209,4,"L",2022,NA,NA,3.56163903814966
209,4,"L",2024,NA,NA,7.48401304247398
209,4,"R",2022,NA,NA,1.82320734041052
209,4,"R",2024,NA,NA,0.754552259434403
209,4,"T",2022,NA,NA,0.47859134051452
209,4,"T",2024,NA,NA,0.136553619308333
209,4.25,"L",2022,NA,NA,2.89334993407293
209,4.25,"L",2024,NA,NA,6.37493098878085
209,4.25,"R",2022,NA,NA,1.4204505163406
209,4.25,"R",2024,NA,NA,0.559659081133109
209,4.25,"T",2022,NA,NA,0.342802993384724
209,4.25,"T",2024,NA,NA,0.0904491935844853
209,4.5,"L",2022,NA,NA,2.35063556143658
209,4.5,"L",2024,NA,NA,5.43124289449546
209,4.5,"R",2022,NA,NA,1.10674886507213
209,4.5,"R",2024,NA,NA,0.415327444351828
209,4.5,"T",2022,NA,NA,0.245546938381744
209,4.5,"T",2024,NA,NA,0.0599132606699523
209,4.75,"L",2022,NA,NA,1.90986688740807
209,4.75,"L",2024,NA,NA,4.62812972568936
209,4.75,"R",2022,NA,NA,0.862392188196248
209,4.75,"R",2024,NA,NA,0.308372701474111
209,4.75,"T",2022,NA,NA,0.175887378332907
209,4.75,"T",2024,NA,NA,0.0396878828252635
209,5,"L",2022,NA,NA,1.55186710011955
209,5,"L",2024,NA,NA,3.94451966369047
209,5,"R",2022,NA,NA,0.672036892602566
209,5,"R",2024,NA,NA,0.229068584616366
209,5,"T",2022,NA,NA,0.125992631808116
209,5,"T",2024,NA,NA,0.0262911493308928
209,5.25,"L",2022,NA,NA,1.26107161722392
209,5.25,"L",2024,NA,NA,3.36251897764432
209,5.25,"R",2022,NA,NA,0.523737661977671
209,5.25,"R",2024,NA,NA,0.170233977910502
209,5.25,"T",2022,NA,NA,0.090253910099854
209,5.25,"T",2024,NA,NA,0.0174171792003639
209,5.5,"L",2022,NA,NA,1.02484677362901
209,5.5,"L",2024,NA,NA,2.86692982897943
209,5.5,"R",2022,NA,NA,0.40819407524955
209,5.5,"R",2024,NA,NA,0.126562651161411
209,5.5,"T",2022,NA,NA,0.0646542973997409
209,5.5,"T",2024,NA,NA,0.0115388524377538
209,5.75,"L",2022,NA,NA,0.832937176688861
209,5.75,"L",2024,NA,NA,2.44484165759439
209,5.75,"R",2022,NA,NA,0.318164411049745
209,5.75,"R",2024,NA,NA,0.0941307793440959
209,5.75,"T",2022,NA,NA,0.0463168852308225
209,5.75,"T",2024,NA,NA,0.00764476098506661
209,6,"L",2022,NA,NA,0.677017399981899
209,6,"L",2024,NA,NA,2.08528486014945
209,6,"R",2022,NA,NA,0.248009500320193
209,6,"R",2024,NA,NA,0.0700347136358753
209,6,"T",2022,NA,NA,0.0331811902242774
209,6,"T",2024,NA,NA,0.00506502551481728
209,6.25,"L",2022,NA,NA,0.550328292387849
209,6.25,"L",2024,NA,NA,1.77893721187561
209,6.25,"R",2022,NA,NA,0.193337747074881
209,6.25,"R",2024,NA,NA,0.0521242899989725
209,6.25,"T",2022,NA,NA,0.0237714310347301
209,6.25,"T",2024,NA,NA,0.00335595196965617
209,6.5,"L",2022,NA,NA,0.447381911916454
209,6.5,"L",2024,NA,NA,1.51787495457369
209,6.5,"R",2022,NA,NA,0.150728857162075
209,6.5,"R",2024,NA,NA,0.0388062914307201
209,6.5,"T",2022,NA,NA,0.0170305836842474
209,6.5,"T",2024,NA,NA,0.00222364855100526
209,6.75,"L",2022,NA,NA,0.363722119239032
209,6.75,"L",2024,NA,NA,1.2953617169495
209,6.75,"R",2022,NA,NA,0.117518806187242
209,6.75,"R",2024,NA,NA,0.0288994794790892
209,6.75,"T",2022,NA,NA,0.0122015404666023
209,6.75,"T",2024,NA,NA,0.00147344119862216
209,7,"L",2022,NA,NA,0.295730318274928
209,7,"L",2024,NA,NA,1.1056694845405
209,7,"R",2022,NA,NA,0.0916324587399669
209,7,"R",2024,NA,NA,0.0215275725432118
209,7,"T",2022,NA,NA,0.00874200015844201
209,7,"T",2024,NA,NA,0.00097637276487029
209,7.25,"L",2022,NA,NA,0.240467819165556
209,7.25,"L",2024,NA,NA,0.943926725128968
209,7.25,"R",2022,NA,NA,0.0714532689646755
209,7.25,"R",2024,NA,NA,0.0160401741711861
209,7.25,"T",2022,NA,NA,0.00626351405570512
209,7.25,"T",2024,NA,NA,0.000647015413491719
209,7.5,"L",2022,NA,NA,0.195547910575484
209,7.5,"L",2024,NA,NA,0.805989526933291
209,7.5,"R",2022,NA,NA,0.0557218394586289
209,7.5,"R",2024,NA,NA,0.0119543072177906
209,7.5,"T",2022,NA,NA,0.00448783096825901
209,7.5,"T",2024,NA,NA,0.000428775196053879
209,7.75,"L",2022,NA,NA,0.159032034829342
209,7.75,"L",2024,NA,NA,0.68833224231745
209,7.75,"R",2022,NA,NA,0.0434569407905955
209,7.75,"R",2024,NA,NA,0.00891115283484964
209,7.75,"T",2022,NA,NA,0.00321563096379252
209,7.75,"T",2024,NA,NA,0.000284158513938043
209,8,"L",2022,NA,NA,0.129345518726699
209,8,"L",2024,NA,NA,0.587954667235453
209,8,"R",2022,NA,NA,0.0338940136650357
209,8,"R",2024,NA,NA,0.0066440182939405
209,8,"T",2022,NA,NA,0.00230413158093948
209,8,"T",2024,NA,NA,0.000188324843797452
210,0,"L",2022,NA,NA,100
210,0,"L",2024,NA,NA,100
210,0,"R",2022,NA,NA,100
210,0,"R",2024,NA,NA,100
210,0,"T",2022,NA,NA,100
210,0,"T",2024,NA,NA,100
210,0.25,"L",2022,NA,NA,81.3551244217088
210,0.25,"L",2024,NA,NA,84.5832395622242
210,0.25,"R",2022,NA,NA,77.6093389712491
210,0.25,"R",2024,NA,NA,73.9332977962376
210,0.25,"T",2022,NA,NA,71.7343295155354
210,0.25,"T",2024,NA,NA,66.0740372054393
210,0.5,"L",2022,NA,NA,66.1920137158719
210,0.5,"L",2024,NA,NA,71.5546046809455
210,0.5,"R",2022,NA,NA,60.2369916514854
210,0.5,"R",2024,NA,NA,54.701066627917
210,0.5,"T",2022,NA,NA,51.4598755572588
210,0.5,"T",2024,NA,NA,43.6595467255482
210,0.75,"L",2022,NA,NA,53.8594761004681
210,0.75,"L",2024,NA,NA,60.5425357813443
210,0.75,"R",2022,NA,NA,46.7571415151337
210,0.75,"R",2024,NA,NA,40.499449556786
210,0.75,"T",2022,NA,NA,36.9168930933365
210,0.75,"T",2024,NA,NA,28.8499567890359
210,1,"L",2022,NA,NA,43.8282959981056
210,1,"L",2024,NA,NA,51.2335151005505
210,1,"R",2022,NA,NA,36.29677988944
210,1,"R",2024,NA,NA,30.0042428622609
210,1,"T",2022,NA,NA,26.4847793303739
210,1,"T",2024,NA,NA,19.0646442486413
210,1.25,"L",2022,NA,NA,35.6683525848423
210,1.25,"L",2024,NA,NA,43.3629669186925
210,1.25,"R",2022,NA,NA,28.1788834799456
210,1.25,"R",2024,NA,NA,22.2423023821164
210,1.25,"T",2022,NA,NA,19.0012623503249
210,1.25,"T",2024,NA,NA,12.5988198404103
210,1.5,"L",2022,NA,NA,29.0300368519078
210,1.5,"L",2024,NA,NA,36.7075891125388
210,1.5,"R",2022,NA,NA,21.8783753800051
210,1.5,"R",2024,NA,NA,16.497734611033
210,1.5,"T",2022,NA,NA,13.6327511700821
210,1.5,"T",2024,NA,NA,8.32623516880078
210,1.75,"L",2022,NA,NA,23.6291585281783
210,1.75,"L",2024,NA,NA,31.0788902384284
210,1.75,"R",2022,NA,NA,16.9879910386975
210,1.75,"R",2024,NA,NA,12.2433731038693
210,1.75,"T",2022,NA,NA,9.78136795084806
210,1.75,"T",2024,NA,NA,5.50281803899921
210,2,"L",2022,NA,NA,19.2346865447985
210,2,"L",2024,NA,NA,26.3177420627745
210,2,"R",2022,NA,NA,13.19181940716
210,2,"R",2024,NA,NA,9.09066100047173
210,2,"T",2022,NA,NA,7.01828169527385
210,2,"T",2024,NA,NA,3.63696671456855
210,2.25,"L",2022,NA,NA,15.6587903226204
210,2.25,"L",2024,NA,NA,22.2897875089132
210,2.25,"R",2022,NA,NA,10.2447918922449
210,2.25,"R",2024,NA,NA,6.75295054696514
210,2.25,"T",2022,NA,NA,5.03590097258171
210,2.25,"T",2024,NA,NA,2.40387132620995
210,2.5,"L",2022,NA,NA,12.7487494550854
210,2.5,"L",2024,NA,NA,18.8815692776773
210,2.5,"R",2022,NA,NA,7.9567808552682
210,2.5,"R",2024,NA,NA,5.0185959405862
210,2.5,"T",2022,NA,NA,3.61358960588527
210,2.5,"T",2024,NA,NA,1.58891565769705
210,2.75,"L",2022,NA,NA,10.3803807445263
210,2.75,"L",2024,NA,NA,15.9972656819443
210,2.75,"R",2022,NA,NA,6.18027077485385
210,2.75,"R",2024,NA,NA,3.73120379231361
210,2.75,"T",2022,NA,NA,2.59307937272424
210,2.75,"T",2024,NA,NA,1.05028757559533
210,3,"L",2022,NA,NA,8.45269759740573
210,3,"L",2024,NA,NA,13.555938148378
210,3,"R",2022,NA,NA,4.80079864225051
210,3,"R",2024,NA,NA,2.77512142063006
210,3,"T",2022,NA,NA,1.86083643602067
210,3,"T",2024,NA,NA,0.694277969067318
210,3.25,"L",2022,NA,NA,6.88357038803628
210,3.25,"L",2024,NA,NA,11.4892099173962
210,3.25,"R",2022,NA,NA,3.72954100014571
210,3.25,"R",2024,NA,NA,2.06476274235023
210,3.25,"T",2022,NA,NA,1.33541445511024
210,3.25,"T",2024,NA,NA,0.458961577698218
210,3.5,"L",2022,NA,NA,5.6061999083185
210,3.5,"L",2024,NA,NA,9.73930816477521
210,3.5,"R",2022,NA,NA,2.89756513687609
210,3.5,"R",2024,NA,NA,1.53674912160597
210,3.5,"T",2022,NA,NA,0.958383874061082
210,3.5,"T",2024,NA,NA,0.303415021965256
210,3.75,"L",2022,NA,NA,4.56625133701854
210,3.75,"L",2024,NA,NA,8.2574124534818
210,3.75,"R",2022,NA,NA,2.25137049368918
210,3.75,"R",2024,NA,NA,1.14411735293218
210,3.75,"T",2022,NA,NA,0.68782593340345
210,3.75,"T",2024,NA,NA,0.200592940300474
210,4,"L",2022,NA,NA,3.71952483060681
210,4,"L",2024,NA,NA,7.00226142047145
210,4,"R",2022,NA,NA,1.74943044679606
210,4,"R",2024,NA,NA,0.852047242472756
210,4,"T",2022,NA,NA,0.493666081410373
210,4,"T",2024,NA,NA,0.1326209205579
210,4.25,"L",2022,NA,NA,3.03006211161127
210,4.25,"L",2024,NA,NA,5.9389771779166
210,4.25,"R",2022,NA,NA,1.35950979685562
210,4.25,"R",2024,NA,NA,0.634707419926877
210,4.25,"T",2022,NA,NA,0.354326631249547
210,4.25,"T",2024,NA,NA,0.0876851946409801
210,4.5,"L",2022,NA,NA,2.46860732627905
210,4.5,"L",2024,NA,NA,5.038073286765
210,4.5,"R",2022,NA,NA,1.05658380220253
210,4.5,"R",2024,NA,NA,0.472924825633406
210,4.5,"T",2022,NA,NA,0.254325632683411
210,4.5,"T",2024,NA,NA,0.0579773484895365
210,4.75,"L",2022,NA,NA,2.01135578577751
210,4.75,"L",2024,NA,NA,4.27461753207316
210,4.75,"R",2022,NA,NA,0.821223732504175
210,4.75,"R",2024,NA,NA,0.352461467614778
210,4.75,"T",2022,NA,NA,0.182554428049848
210,4.75,"T",2024,NA,NA,0.0383361312494721
210,5,"L",2022,NA,NA,1.63893666334333
210,5,"L",2024,NA,NA,3.62752525355741
210,5,"R",2022,NA,NA,0.638344255642284
210,5,"R",2024,NA,NA,0.262739292816953
210,5,"T",2022,NA,NA,0.131042019186837
210,5,"T",2024,NA,NA,0.0253498898706032
210,5.25,"L",2022,NA,NA,1.3355858366727
210,5.25,"L",2024,NA,NA,3.07896279533065
210,5.25,"R",2022,NA,NA,0.49623148469376
210,5.25,"R",2024,NA,NA,0.195896004101919
210,5.25,"T",2022,NA,NA,0.0940686288050132
210,5.25,"T",2024,NA,NA,0.0167633856004161
210,5.5,"L",2022,NA,NA,1.0884732810544
210,5.5,"L",2024,NA,NA,2.61384384866103
210,5.5,"R",2022,NA,NA,0.385788739477629
210,5.5,"R",2024,NA,NA,0.146085483029762
210,5.5,"T",2022,NA,NA,0.067529750977159
210,5.5,"T",2024,NA,NA,0.0110857545919621
210,5.75,"L",2022,NA,NA,0.887156091864035
210,5.75,"L",2024,NA,NA,2.21940416573616
210,5.75,"R",2022,NA,NA,0.299951207849006
210,5.75,"R",2024,NA,NA,0.108959138066275
210,5.75,"T",2022,NA,NA,0.0484798920826163
210,5.75,"T",2024,NA,NA,0.00733139559294968
210,6,"L",2022,NA,NA,0.723133635279576
210,6,"L",2024,NA,NA,1.88484240073795
210,6,"R",2022,NA,NA,0.233231647428549
210,6,"R",2024,NA,NA,0.0812811702338847
210,6,"T",2022,NA,NA,0.0348052185580368
210,6,"T",2024,NA,NA,0.00484870672398192
210,6.25,"L",2022,NA,NA,0.589485729006468
210,6.25,"L",2024,NA,NA,1.60101675427188
210,6.25,"R",2022,NA,NA,0.181367762894
210,6.25,"R",2024,NA,NA,0.0606430273553723
210,6.25,"T",2022,NA,NA,0.0249886832941401
210,6.25,"T",2024,NA,NA,0.00320688248461615
210,6.5,"L",2022,NA,NA,0.480578331625284
210,6.5,"L",2024,NA,NA,1.36018871494836
210,6.5,"R",2022,NA,NA,0.141048480703552
210,6.5,"R",2024,NA,NA,0.0452513699799734
210,6.5,"T",2022,NA,NA,0.0179414991298263
210,6.5,"T",2024,NA,NA,0.00212108483349986
210,6.75,"L",2022,NA,NA,0.391824125117352
210,6.75,"L",2024,NA,NA,1.15580655532438
210,6.75,"R",2022,NA,NA,0.109701451002593
210,6.75,"R",2024,NA,NA,0.0337705508963492
210,6.75,"T",2022,NA,NA,0.0128822134827313
210,6.75,"T",2024,NA,NA,0.00140297809688604
210,7,"L",2022,NA,NA,0.319487736199088
210,7,"L",2024,NA,NA,0.98232238858849
210,7,"R",2022,NA,NA,0.0853280678330827
210,7,"R",2024,NA,NA,0.0252055421127586
210,7,"T",2022,NA,NA,0.00924993589036109
210,7,"T",2024,NA,NA,0.000928029104400173
210,7.25,"L",2022,NA,NA,0.260527260615915
210,7.25,"L",2024,NA,NA,0.835037561075783
210,7.25,"R",2022,NA,NA,0.066375371207514
210,7.25,"R",2024,NA,NA,0.0188148880948671
210,7.25,"T",2022,NA,NA,0.00664207046637234
210,7.25,"T",2024,NA,NA,0.000613889419177117
210,7.5,"L",2022,NA,NA,0.212465313584462
210,7.5,"L",2024,NA,NA,0.709971972361763
210,7.5,"R",2022,NA,NA,0.0516365777896662
210,7.5,"R",2024,NA,NA,0.014045959792266
210,7.5,"T",2022,NA,NA,0.00476963139195077
210,7.5,"T",2024,NA,NA,0.000406103316775045
210,7.75,"L",2022,NA,NA,0.173284096584508
210,7.75,"L",2024,NA,NA,0.603753603244039
210,7.75,"R",2022,NA,NA,0.0401738356163885
210,7.75,"R",2024,NA,NA,0.0104867791388894
