"doy","lake","depth","year","k","kcrit.depth","perc.light"
223,"R",4,2024,-1.21716283731333,3.85600805425349,0.768372095924301
223,"T",4,2024,-1.61110009312531,2.85895907055424,0.158939732974182
223,"L",4,2024,-0.693184803798362,6.6475067443856,6.24905948981144
223,"R",4.25,2024,-1.21716283731333,3.85600805425349,0.566786906261892
223,"T",4.25,2024,-1.61110009312531,2.85895907055424,0.106245246628288
223,"L",4.25,2024,-0.693184803798362,6.6475067443856,5.25476229816351
223,"R",4.5,2024,-1.21716283731333,3.85600805425349,0.418088317904734
223,"T",4.5,2024,-1.61110009312531,2.85895907055424,0.0710209600826458
223,"L",4.5,2024,-0.693184803798362,6.6475067443856,4.41866921817924
223,"R",4.75,2024,-1.21716283731333,3.85600805425349,0.308401340322499
223,"T",4.75,2024,-1.61110009312531,2.85895907055424,0.0474748464626161
223,"L",4.75,2024,-0.693184803798362,6.6475067443856,3.7156081572916
223,"R",5,2024,-1.21716283731333,3.85600805425349,0.227491136775522
223,"T",5,2024,-1.61110009312531,2.85895907055424,0.0317351531720523
223,"L",5,2024,-0.693184803798362,6.6475067443856,3.12441219218956
223,"R",5.25,2024,-1.21716283731333,3.85600805425349,0.167808016843576
223,"T",5.25,2024,-1.61110009312531,2.85895907055424,0.021213758903816
223,"L",5.25,2024,-0.693184803798362,6.6475067443856,2.62728230035389
223,"R",5.5,2024,-1.21716283731333,3.85600805425349,0.123782978607911
223,"T",5.5,2024,-1.61110009312531,2.85895907055424,0.0141806016939458
223,"L",5.5,2024,-0.693184803798362,6.6475067443856,2.20925148833052
223,"R",5.75,2024,-1.21716283731333,3.85600805425349,0.0913080678816996
223,"T",5.75,2024,-1.61110009312531,2.85895907055424,0.00947920004719977
223,"L",5.75,2024,-0.693184803798362,6.6475067443856,1.85773418335487
223,"R",6,2024,-1.21716283731333,3.85600805425349,0.0673530670698872
223,"T",6,2024,-1.61110009312531,2.85895907055424,0.00633648948571729
223,"L",6,2024,-0.693184803798362,6.6475067443856,1.56214732194801
223,"R",6.25,2024,-1.21716283731333,3.85600805425349,0.0496827470886605
223,"T",6.25,2024,-1.61110009312531,2.85895907055424,0.00423570541846163
223,"L",6.25,2024,-0.693184803798362,6.6475067443856,1.31359172767248
223,"R",6.5,2024,-1.21716283731333,3.85600805425349,0.0366482992632623
223,"T",6.5,2024,-1.61110009312531,2.85895907055424,0.00283141011003418
223,"L",6.5,2024,-0.693184803798362,6.6475067443856,1.10458418534932
223,"R",6.75,2024,-1.21716283731333,3.85600805425349,0.0270334858193897
223,"T",6.75,2024,-1.61110009312531,2.85895907055424,0.00189269139828789
223,"L",6.75,2024,-0.693184803798362,6.6475067443856,0.92883214534679
223,"R",7,2024,-1.21716283731333,3.85600805425349,0.0199411533478646
223,"T",7,2024,-1.61110009312531,2.85895907055424,0.00126519316875285
223,"L",7,2024,-0.693184803798362,6.6475067443856,0.78104427500624
223,"R",7.25,2024,-1.21716283731333,3.85600805425349,0.0147095198710126
223,"T",7.25,2024,-1.61110009312531,2.85895907055424,0.000845734151751762
223,"L",7.25,2024,-0.693184803798362,6.6475067443856,0.656771153513708
223,"R",7.5,2024,-1.21716283731333,3.85600805425349,0.010850424298998
223,"T",7.5,2024,-1.61110009312531,2.85895907055424,0.000565341540805457
223,"L",7.5,2024,-0.693184803798362,6.6475067443856,0.552271314048465
223,"R",7.75,2024,-1.21716283731333,3.85600805425349,0.00800377636392434
223,"T",7.75,2024,-1.61110009312531,2.85895907055424,0.000377909603269869
223,"L",7.75,2024,-0.693184803798362,6.6475067443856,0.464398600165457
223,"R",8,2024,-1.21716283731333,3.85600805425349,0.00590395677795104
223,"T",8,2024,-1.61110009312531,2.85895907055424,0.000252618387179044
223,"L",8,2024,-0.693184803798362,6.6475067443856,0.390507445072024
224,"R",0,2024,-1.16084945936209,4.01266657346823,100
224,"T",0,2024,-1.61761152746093,2.84745079187292,100
224,"L",0,2024,-0.698083025651586,6.60019946910386,100
224,"R",0.25,2024,-1.16084945936209,4.01266657346823,74.8104679577077
224,"T",0.25,2024,-1.61761152746093,2.84745079187292,66.737519373669
224,"L",0.25,2024,-0.698083025651586,6.60019946910386,83.9859421579362
224,"R",0.5,2024,-1.16084945936209,4.01266657346823,55.9660611605121
224,"T",0.5,2024,-1.61761152746093,2.84745079187292,44.5389649215085
224,"L",0.5,2024,-0.698083025651586,6.60019946910386,70.5363848015621
224,"R",0.75,2024,-1.16084945936209,4.01266657346823,41.8684722516761
224,"T",0.75,2024,-1.61761152746093,2.84745079187292,29.7242003433234
224,"L",0.75,2024,-0.698083025651586,6.60019946910386,59.2406473397392
224,"R",1,2024,-1.16084945936209,4.01266657346823,31.3220000182219
224,"T",1,2024,-1.61761152746093,2.84745079187292,19.8371939627936
224,"L",1,2024,-0.698083025651586,6.60019946910386,49.7538158087404
224,"R",1.25,2024,-1.16084945936209,4.01266657346823,23.4321347873451
224,"T",1.25,2024,-1.61761152746093,2.84745079187292,13.2388511641117
224,"L",1.25,2024,-0.698083025651586,6.60019946910386,41.7862109664948
224,"R",1.5,2024,-1.16084945936209,4.01266657346823,17.5296896868937
224,"T",1.5,2024,-1.61761152746093,2.84745079187292,8.83528086050026
224,"L",1.5,2024,-0.698083025651586,6.60019946910386,35.0945429723135
224,"R",1.75,2024,-1.16084945936209,4.01266657346823,13.1140428862992
224,"T",1.75,2024,-1.61761152746093,2.84745079187292,5.89644727599443
224,"L",1.75,2024,-0.698083025651586,6.60019946910386,29.4744825613193
224,"R",2,2024,-1.16084945936209,4.01266657346823,9.81067685141491
224,"T",2,2024,-1.61761152746093,2.84745079187292,3.93514264317496
224,"L",2,2024,-0.698083025651586,6.60019946910386,24.7544218753006
224,"R",2.25,2024,-1.16084945936209,4.01266657346823,7.339413262362
224,"T",2.25,2024,-1.61761152746093,2.84745079187292,2.6262165838704
224,"L",2.25,2024,-0.698083025651586,6.60019946910386,20.7902344377215
224,"R",2.5,2024,-1.16084945936209,4.01266657346823,5.49064940692307
224,"T",2.5,2024,-1.61761152746093,2.84745079187292,1.75267180145502
224,"L",2.5,2024,-0.698083025651586,6.60019946910386,17.4608742693641
224,"R",2.75,2024,-1.16084945936209,4.01266657346823,4.10758051523626
224,"T",2.75,2024,-1.61761152746093,2.84745079187292,1.16968968305288
224,"L",2.75,2024,-0.698083025651586,6.60019946910386,14.6646797641381
224,"R",3,2024,-1.16084945936209,4.01266657346823,3.07290020518787
224,"T",3,2024,-1.61761152746093,2.84745079187292,0.780621878839222
224,"L",3,2024,-0.698083025651586,6.60019946910386,12.3162694643556
224,"R",3.25,2024,-1.16084945936209,4.01266657346823,2.2988510233744
224,"T",3.25,2024,-1.61761152746093,2.84745079187292,0.520967677625425
224,"L",3.25,2024,-0.698083025651586,6.60019946910386,10.3439349483493
224,"R",3.5,2024,-1.16084945936209,4.01266657346823,1.71978120823694
224,"T",3.5,2024,-1.61761152746093,2.84745079187292,0.347680904785821
224,"L",3.5,2024,-0.698083025651586,6.60019946910386,8.68745122257515
224,"R",3.75,2024,-1.16084945936209,4.01266657346823,1.28657636973078
224,"T",3.75,2024,-1.61761152746093,2.84745079187292,0.232033611189985
224,"L",3.75,2024,-0.698083025651586,6.60019946910386,7.29623775879089
224,"R",4,2024,-1.16084945936209,4.01266657346823,0.962493802828883
224,"T",4,2024,-1.61761152746093,2.84745079187292,0.15485347622134
224,"L",4,2024,-0.698083025651586,6.60019946910386,6.12781402380362
224,"R",4.25,2024,-1.16084945936209,4.01266657346823,0.720046117960224
224,"T",4.25,2024,-1.61761152746093,2.84745079187292,0.103345368694017
224,"L",4.25,2024,-0.698083025651586,6.60019946910386,5.14650234157761
224,"R",4.5,2024,-1.16084945936209,4.01266657346823,0.538669870357352
224,"T",4.5,2024,-1.61761152746093,2.84745079187292,0.0689701354539593
224,"L",4.5,2024,-0.698083025651586,6.60019946910386,4.3223384797542
224,"R",4.75,2024,-1.16084945936209,4.01266657346823,0.402981450761512
224,"T",4.75,2024,-1.61761152746093,2.84745079187292,0.0460289575106318
224,"L",4.75,2024,-0.698083025651586,6.60019946910386,3.63015669547659
224,"R",5,2024,-1.16084945936209,4.01266657346823,0.301472309097447
224,"T",5,2024,-1.61761152746093,2.84745079187292,0.0307185844361558
224,"L",5,2024,-0.698083025651586,6.60019946910386,3.04882130250541
224,"R",5.25,2024,-1.16084945936209,4.01266657346823,0.225532845198707
224,"T",5.25,2024,-1.61761152746093,2.84745079187292,0.0205008212393964
224,"L",5.25,2024,-0.698083025651586,6.60019946910386,2.56058129562103
224,"R",5.5,2024,-1.16084945936209,4.01266657346823,0.168722176891485
224,"T",5.5,2024,-1.61761152746093,2.84745079187292,0.0136817395464034
224,"L",5.5,2024,-0.698083025651586,6.60019946910386,2.15052832584721
224,"R",5.75,2024,-1.16084945936209,4.01266657346823,0.126221850080952
224,"T",5.75,2024,-1.61761152746093,2.84745079187292,0.0091308535804359
224,"L",5.75,2024,-0.698083025651586,6.60019946910386,1.80614147583608
224,"R",6,2024,-1.16084945936209,4.01266657346823,0.0944271567104362
224,"T",6,2024,-1.61761152746093,2.84745079187292,0.00609370517722477
224,"L",6,2024,-0.698083025651586,6.60019946910386,1.51690493518618
224,"R",6.25,2024,-1.16084945936209,4.01266657346823,0.0706413978142353
224,"T",6.25,2024,-1.61761152746093,2.84745079187292,0.00406678767322465
224,"L",6.25,2024,-0.698083025651586,6.60019946910386,1.27398690145635
224,"R",6.5,2024,-1.16084945936209,4.01266657346823,0.0528471602766954
224,"T",6.5,2024,-1.61761152746093,2.84745079187292,0.00271407321130429
224,"L",6.5,2024,-0.698083025651586,6.60019946910386,1.06996990215681
224,"R",6.75,2024,-1.16084945936209,4.01266657346823,0.0395352079053556
224,"T",6.75,2024,-1.61761152746093,2.84745079187292,0.00181130513520976
224,"L",6.75,2024,-0.698083025651586,6.60019946910386,0.898624303132746
224,"R",7,2024,-1.16084945936209,4.01266657346823,0.0295764740420492
224,"T",7,2024,-1.61761152746093,2.84745079187292,0.00120882011552687
224,"L",7,2024,-0.698083025651586,6.60019946910386,0.754718087446225
224,"R",7.25,2024,-1.16084945936209,4.01266657346823,0.022126298636247
224,"T",7.25,2024,-1.61761152746093,2.84745079187292,0.000806736558792556
224,"L",7.25,2024,-0.698083025651586,6.60019946910386,0.633857096378069
224,"R",7.5,2024,-1.16084945936209,4.01266657346823,0.0165527875514963
224,"T",7.5,2024,-1.61761152746093,2.84745079187292,0.000538395967218653
224,"L",7.5,2024,-0.698083025651586,6.60019946910386,0.532350854328059
224,"R",7.75,2024,-1.16084945936209,4.01266657346823,0.0123832178273195
224,"T",7.75,2024,-1.61761152746093,2.84745079187292,0.000359312112929602
224,"L",7.75,2024,-0.698083025651586,6.60019946910386,0.447099880593243
224,"R",8,2024,-1.16084945936209,4.01266657346823,0.00926394320484004
224,"T",8,2024,-1.61761152746093,2.84745079187292,0.000239795990978332
224,"L",8,2024,-0.698083025651586,6.60019946910386,0.375501047103243
225,"R",0,2024,-1.10453608141085,4.16932509268298,100
225,"T",0,2024,-1.62412296179656,2.83594251319159,100
225,"L",0,2024,-0.70298124750481,6.55289219382212,100
225,"R",0.25,2024,-1.10453608141085,4.16932509268298,75.8711241199005
225,"T",0.25,2024,-1.62412296179656,2.83594251319159,66.6289685065894
225,"L",0.25,2024,-0.70298124750481,6.55289219382212,83.8831596579056
225,"R",0.5,2024,-1.10453608141085,4.16932509268298,57.5642747521735
225,"T",0.5,2024,-1.62412296179656,2.83594251319159,44.3941944425208
225,"L",0.5,2024,-0.70298124750481,6.55289219382212,70.3638447419368
225,"R",0.75,2024,-1.10453608141085,4.16932509268298,43.6746623459421
225,"T",0.75,2024,-1.62412296179656,2.83594251319159,29.5793938338612
225,"L",0.75,2024,-0.70298124750481,6.55289219382212,59.0234162263197
225,"R",1,2024,-1.10453608141085,4.16932509268298,33.1364572774372
225,"T",1,2024,-1.62412296179656,2.83594251319159,19.7084450020034
225,"L",1,2024,-0.70298124750481,6.55289219382212,49.5107064686739
225,"R",1.25,2024,-1.10453608141085,4.16932509268298,25.1410026299021
225,"T",1.25,2024,-1.62412296179656,2.83594251319159,13.1315336135233
225,"L",1.25,2024,-0.70298124750481,6.55289219382212,41.5311449548747
225,"R",1.5,2024,-1.10453608141085,4.16932509268298,19.0747613103205
225,"T",1.5,2024,-1.62412296179656,2.83594251319159,8.74940539578666
225,"L",1.5,2024,-0.70298124750481,6.55289219382212,34.8376366302538
225,"R",1.75,2024,-1.10453608141085,4.16932509268298,14.472235829328
225,"T",1.75,2024,-1.62412296179656,2.83594251319159,5.82963856567253
225,"L",1.75,2024,-0.70298124750481,6.55289219382212,29.2229103555968
225,"R",2,2024,-1.10453608141085,4.16932509268298,10.9802480089942
225,"T",2,2024,-1.62412296179656,2.83594251319159,3.88422804396993
225,"L",2,2024,-0.70298124750481,6.55289219382212,24.5131005502719
225,"R",2.25,2024,-1.10453608141085,4.16932509268298,8.33083759557687
225,"T",2.25,2024,-1.62412296179656,2.83594251319159,2.58802108014084
225,"L",2.25,2024,-0.70298124750481,6.55289219382212,20.5623632716875
225,"R",2.5,2024,-1.10453608141085,4.16932509268298,6.32070013236746
225,"T",2.5,2024,-1.62412296179656,2.83594251319159,1.72437175043093
225,"L",2.5,2024,-0.70298124750481,6.55289219382212,17.2483600126282
225,"R",2.75,2024,-1.10453608141085,4.16932509268298,4.79558624267523
225,"T",2.75,2024,-1.62412296179656,2.83594251319159,1.14893111053115
225,"L",2.75,2024,-0.70298124750481,6.55289219382212,14.4684693677632
225,"R",3,2024,-1.10453608141085,4.16932509268298,3.638465190457
225,"T",3,2024,-1.62412296179656,2.83594251319159,0.765520947798208
225,"L",3,2024,-0.70298124750481,6.55289219382212,12.136609259816
225,"R",3.25,2024,-1.10453608141085,4.16932509268298,2.760544440711
225,"T",3.25,2024,-1.62412296179656,2.83594251319159,0.510058711219812
225,"L",3.25,2024,-0.70298124750481,6.55289219382212,10.1805713224676
225,"R",3.5,2024,-1.10453608141085,4.16932509268298,2.09445609899686
225,"T",3.5,2024,-1.62412296179656,2.83594251319159,0.339846858063764
225,"L",3.5,2024,-0.70298124750481,6.55289219382212,8.53978489651247
225,"R",3.75,2024,-1.10453608141085,4.16932509268298,1.58908738650673
225,"T",3.75,2024,-1.62412296179656,2.83594251319159,0.226436456029939
225,"L",3.75,2024,-0.70298124750481,6.55289219382212,7.16344139918326
225,"R",4,2024,-1.10453608141085,4.16932509268298,1.20565846339021
225,"T",4,2024,-1.62412296179656,2.83594251319159,0.150872274975625
225,"L",4,2024,-0.70298124750481,6.55289219382212,6.0089209858774
225,"R",4.25,2024,-1.10453608141085,4.16932509268298,0.914746629220868
225,"T",4.25,2024,-1.62412296179656,2.83594251319159,0.100524640578684
225,"L",4.25,2024,-0.70298124750481,6.55289219382212,5.04047278430094
225,"R",4.5,2024,-1.10453608141085,4.16932509268298,0.694028550438771
225,"T",4.5,2024,-1.62412296179656,2.83594251319159,0.0669785311125335
225,"L",4.5,2024,-0.70298124750481,6.55289219382212,4.22810783316844
225,"R",4.75,2024,-1.10453608141085,4.16932509268298,0.526567262930946
225,"T",4.75,2024,-1.62412296179656,2.83594251319159,0.0446271044011462
225,"L",4.75,2024,-0.70298124750481,6.55289219382212,3.54667044420509
225,"R",5,2024,-1.10453608141085,4.16932509268298,0.399512501633101
225,"T",5,2024,-1.62412296179656,2.83594251319159,0.0297345793368424
225,"L",5,2024,-0.70298124750481,6.55289219382212,2.97505923125231
225,"R",5.25,2024,-1.10453608141085,4.16932509268298,0.303114625988569
225,"T",5.25,2024,-1.62412296179656,2.83594251319159,0.0198118435019116
225,"L",5.25,2024,-0.70298124750481,6.55289219382212,2.49557368486863
225,"R",5.5,2024,-1.10453608141085,4.16932509268298,0.22997647410936
225,"T",5.5,2024,-1.62412296179656,2.83594251319159,0.0132004269674634
225,"L",5.5,2024,-0.70298124750481,6.55289219382212,2.09336605845904
225,"R",5.75,2024,-1.10453608141085,4.16932509268298,0.174485736118083
225,"T",5.75,2024,-1.62412296179656,2.83594251319159,0.00879530832688654
225,"L",5.75,2024,-0.70298124750481,6.55289219382212,1.7559815930416
225,"R",6,2024,-1.10453608141085,4.16932509268298,0.132384289421673
225,"T",6,2024,-1.62412296179656,2.83594251319159,0.00586022321517866
225,"L",6,2024,-0.70298124750481,6.55289219382212,1.47297284325452
225,"R",6.25,2024,-1.10453608141085,4.16932509268298,0.100441448542366
225,"T",6.25,2024,-1.62412296179656,2.83594251319159,0.00390460628045723
225,"L",6.25,2024,-0.70298124750481,6.55289219382212,1.23557616182478
225,"R",6.5,2024,-1.10453608141085,4.16932509268298,0.0762060560914042
225,"T",6.5,2024,-1.62412296179656,2.83594251319159,0.00260159888891216
225,"L",6.5,2024,-0.70298124750481,6.55289219382212,1.0364403245185
225,"R",6.75,2024,-1.10453608141085,4.16932509268298,0.0578183914039903
225,"T",6.75,2024,-1.62412296179656,2.83594251319159,0.00173341850436106
225,"L",6.75,2024,-0.70298124750481,6.55289219382212,0.86939889217477
225,"R",7,2024,-1.10453608141085,4.16932509268298,0.0438674635062514
225,"T",7,2024,-1.62412296179656,2.83594251319159,0.00115495886935812
225,"L",7,2024,-0.70298124750481,6.55289219382212,0.729279260787025
225,"R",7.25,2024,-1.10453608141085,4.16932509268298,0.03328273768508
225,"T",7.25,2024,-1.62412296179656,2.83594251319159,0.000769537181328685
225,"L",7.25,2024,-0.70298124750481,6.55289219382212,0.611742486677974
225,"R",7.5,2024,-1.10453608141085,4.16932509268298,0.0252519872195479
225,"T",7.5,2024,-1.62412296179656,2.83594251319159,0.000512734686193985
225,"L",7.5,2024,-0.70298124750481,6.55289219382212,0.513148926795327
225,"R",7.75,2024,-1.10453608141085,4.16932509268298,0.0191589665660847
225,"T",7.75,2024,-1.62412296179656,2.83594251319159,0.00034162983258655
225,"L",7.75,2024,-0.70298124750481,6.55289219382212,0.430445533546553
225,"R",8,2024,-1.10453608141085,4.16932509268298,0.0145361233034443
225,"T",8,2024,-1.62412296179656,2.83594251319159,0.000227624433563206
225,"L",8,2024,-0.70298124750481,6.55289219382212,0.361071314145179
226,"R",0,2024,-1.10230903528025,4.17785193684908,100
226,"T",0,2024,-1.63063439613218,2.82443423451026,100
226,"L",0,2024,-0.707879469358034,6.50558491854039,100
226,"R",0.25,2024,-1.10230903528025,4.17785193684908,75.9133780048268
226,"T",0.25,2024,-1.63063439613218,2.82443423451026,66.5205942012227
226,"L",0.25,2024,-0.707879469358034,6.50558491854039,83.7805029437154
226,"R",0.5,2024,-1.10230903528025,4.17785193684908,57.6284096010372
226,"T",0.5,2024,-1.63063439613218,2.82443423451026,44.2498945288374
226,"L",0.5,2024,-0.707879469358034,6.50558491854039,70.191726735019
226,"R",0.75,2024,-1.10230903528025,4.17785193684908,43.7476724186052
226,"T",0.75,2024,-1.63063439613218,2.82443423451026,29.435292773997
226,"L",0.75,2024,-0.707879469358034,6.50558491854039,58.8069816834772
226,"R",1,2024,-1.10230903528025,4.17785193684908,33.2103359314491
226,"T",1,2024,-1.63063439613218,2.82443423451026,19.5805316581324
226,"L",1,2024,-0.707879469358034,6.50558491854039,49.2687850204358
226,"R",1.25,2024,-1.10230903528025,4.17785193684908,25.2110878523138
226,"T",1.25,2024,-1.63063439613218,2.82443423451026,13.0250860067482
226,"L",1.25,2024,-0.707879469358034,6.50558491854039,41.277635884379
226,"R",1.5,2024,-1.10230903528025,4.17785193684908,19.1385884204559
226,"T",1.5,2024,-1.63063439613218,2.82443423451026,8.66436460690921
226,"L",1.5,2024,-0.707879469358034,6.50558491854039,34.5826109472083
226,"R",1.75,2024,-1.10230903528025,4.17785193684908,14.5287489724087
226,"T",1.75,2024,-1.63063439613218,2.82443423451026,5.76358682027644
226,"L",1.75,2024,-0.707879469358034,6.50558491854039,28.9734853826395
226,"R",2,2024,-1.10230903528025,4.17785193684908,11.029264126797
226,"T",2,2024,-1.63063439613218,2.82443423451026,3.83397220015124
226,"L",2,2024,-0.707879469358034,6.50558491854039,24.2741317738992
226,"R",2.25,2024,-1.10230903528025,4.17785193684908,8.37268696772616
226,"T",2.25,2024,-1.63063439613218,2.82443423451026,2.5503810890503
226,"L",2.25,2024,-0.707879469358034,6.50558491854039,20.336989685393
226,"R",2.5,2024,-1.10230903528025,4.17785193684908,6.35598950697083
226,"T",2.5,2024,-1.63063439613218,2.82443423451026,1.69652865483187
226,"L",2.5,2024,-0.707879469358034,6.50558491854039,17.0384322420338
226,"R",2.75,2024,-1.10230903528025,4.17785193684908,4.82504634037389
226,"T",2.75,2024,-1.63063439613218,2.82443423451026,1.12854094198817
226,"L",2.75,2024,-0.707879469358034,6.50558491854039,14.2748842261
226,"R",3,2024,-1.10230903528025,4.17785193684908,3.66285566727609
226,"T",3,2024,-1.63063439613218,2.82443423451026,0.750712140414609
226,"L",3,2024,-0.707879469358034,6.50558491854039,11.9595697992597
226,"R",3.25,2024,-1.10230903528025,4.17785193684908,2.78059746847052
226,"T",3.25,2024,-1.63063439613218,2.82443423451026,0.499378176544515
226,"L",3.25,2024,-0.707879469358034,6.50558491854039,10.0197877277245
226,"R",3.5,2024,-1.10230903528025,4.17785193684908,2.11084546703267
226,"T",3.5,2024,-1.63063439613218,2.82443423451026,0.332189330348643
226,"L",3.5,2024,-0.707879469358034,6.50558491854039,8.39462855218023
226,"R",3.75,2024,-1.10230903528025,4.17785193684908,1.60241409848626
226,"T",3.75,2024,-1.63063439613218,2.82443423451026,0.22097431642098
226,"L",3.75,2024,-0.707879469358034,6.50558491854039,7.03306202127333
226,"R",4,2024,-1.10230903528025,4.17785193684908,1.21644667178651
226,"T",4,2024,-1.63063439613218,2.82443423451026,0.146993428315326
226,"L",4,2024,-0.707879469358034,6.50558491854039,5.89233473376623
226,"R",4.25,2024,-1.10230903528025,4.17785193684908,0.923445760180429
226,"T",4.25,2024,-1.63063439613218,2.82443423451026,0.0977809019521031
226,"L",4.25,2024,-0.707879469358034,6.50558491854039,4.93662767507658
226,"R",4.5,2024,-1.10230903528025,4.17785193684908,0.701018870595315
226,"T",4.5,2024,-1.63063439613218,2.82443423451026,0.0650444369938539
226,"L",4.5,2024,-0.707879469358034,6.50558491854039,4.1359314946378
226,"R",4.75,2024,-1.10230903528025,4.17785193684908,0.532167105120189
226,"T",4.75,2024,-1.63063439613218,2.82443423451026,0.0432679459831516
226,"L",4.75,2024,-0.707879469358034,6.50558491854039,3.46510420761508
226,"R",5,2024,-1.10230903528025,4.17785193684908,0.403986026127233
226,"T",5,2024,-1.63063439613218,2.82443423451026,0.0287820947666565
226,"L",5,2024,-0.707879469358034,6.50558491854039,2.90308173266375
226,"R",5.25,2024,-1.10230903528025,4.17785193684908,0.306679439100644
226,"T",5.25,2024,-1.63063439613218,2.82443423451026,0.0191460204623389
226,"L",5.25,2024,-0.707879469358034,6.50558491854039,2.43221647649282
226,"R",5.5,2024,-1.10230903528025,4.17785193684908,0.232810721867555
226,"T",5.5,2024,-1.63063439613218,2.82443423451026,0.0127360465774355
226,"L",5.5,2024,-0.707879469358034,6.50558491854039,2.0377231966856
226,"R",5.75,2024,-1.10230903528025,4.17785193684908,0.176734483327083
226,"T",5.75,2024,-1.63063439613218,2.82443423451026,0.00847209386105461
226,"L",5.75,2024,-0.707879469358034,6.50558491854039,1.70721474278395
226,"R",6,2024,-1.10230903528025,4.17785193684908,0.134165116392966
226,"T",6,2024,-1.63063439613218,2.82443423451026,0.00563568717765884
226,"L",6,2024,-0.707879469358034,6.50558491854039,1.43031309783365
226,"R",6.25,2024,-1.10230903528025,4.17785193684908,0.101849271958008
226,"T",6.25,2024,-1.63063439613218,2.82443423451026,0.00374889259790077
226,"L",6.25,2024,-0.707879469358034,6.50558491854039,1.19832350703487
226,"R",6.5,2024,-1.10230903528025,4.17785193684908,0.0773172228166466
226,"T",6.5,2024,-1.63063439613218,2.82443423451026,0.00249378563208925
226,"L",6.5,2024,-0.707879469358034,6.50558491854039,1.00396146108658
226,"R",6.75,2024,-1.10230903528025,4.17785193684908,0.0586941156196351
226,"T",6.75,2024,-1.63063439613218,2.82443423451026,0.00165888102057049
226,"L",6.75,2024,-0.707879469358034,6.50558491854039,0.841123961459409
226,"R",7,2024,-1.10230903528025,4.17785193684908,0.0445566858569237
226,"T",7,2024,-1.63063439613218,2.82443423451026,0.0011034975119748
226,"L",7,2024,-0.707879469358034,6.50558491854039,0.704697885290796
226,"R",7.25,2024,-1.10230903528025,4.17785193684908,0.0338244853609896
226,"T",7.25,2024,-1.63063439613218,2.82443423451026,0.000734053101961343
226,"L",7.25,2024,-0.707879469358034,6.50558491854039,0.590399432530355
226,"R",7.5,2024,-1.10230903528025,4.17785193684908,0.0256773094302754
226,"T",7.5,2024,-1.63063439613218,2.82443423451026,0.000488296485177192
226,"L",7.5,2024,-0.707879469358034,6.50558491854039,0.494639613950773
226,"R",7.75,2024,-1.10230903528025,4.17785193684908,0.0194925129692739
226,"T",7.75,2024,-1.63063439613218,2.82443423451026,0.000324817723403554
226,"L",7.75,2024,-0.707879469358034,6.50558491854039,0.41441155632681
226,"R",8,2024,-1.10230903528025,4.17785193684908,0.0147974250530048
226,"T",8,2024,-1.63063439613218,2.82443423451026,0.000216070679678928
226,"L",8,2024,-0.707879469358034,6.50558491854039,0.34719608614748
227,"R",0,2024,-1.10008198914965,4.18637878101517,100
227,"T",0,2024,-1.6371458304678,2.81292595582893,100
227,"L",0,2024,-0.715817127182138,6.43794515759542,100
227,"R",0.25,2024,-1.10008198914965,4.18637878101517,75.955655421641
227,"T",0.25,2024,-1.6371458304678,2.81292595582893,66.4123961703854
227,"L",0.25,2024,-0.715817127182138,6.43794515759542,83.6144125531307
227,"R",0.5,2024,-1.10008198914965,4.18637878101517,57.6926159053106
227,"T",0.5,2024,-1.6371458304678,2.81292595582893,44.1060636509222
227,"L",0.5,2024,-0.715817127182138,6.43794515759542,69.9136998660515
227,"R",0.75,2024,-1.10008198914965,4.18637878101517,43.8208045407685
227,"T",0.75,2024,-1.6371458304678,2.81292595582893,29.2918937270128
227,"L",0.75,2024,-0.715817127182138,6.43794515759542,58.4579294371579
227,"R",1,2024,-1.10008198914965,4.18637878101517,33.284379299977
227,"T",1,2024,-1.6371458304678,2.81292595582893,19.453448507792
227,"L",1,2024,-0.715817127182138,6.43794515759542,48.8792542896032
227,"R",1.25,2024,-1.10008198914965,4.18637878101517,25.2813684503225
227,"T",1.25,2024,-1.6371458304678,2.81292595582893,12.9195012917968
227,"L",1.25,2024,-0.715817127182138,6.43794515759542,40.8701013346027
227,"R",1.5,2024,-1.10008198914965,4.18637878101517,19.2026291060024
227,"T",1.5,2024,-1.6371458304678,2.81292595582893,8.58015038114613
227,"L",1.5,2024,-0.715817127182138,6.43794515759542,34.1732951407973
227,"R",1.75,2024,-1.10008198914965,4.18637878101517,14.5854827956509
227,"T",1.75,2024,-1.6371458304678,2.81292595582893,5.6982834631416
227,"L",1.75,2024,-0.715817127182138,6.43794515759542,28.5737999820252
227,"R",2,2024,-1.10008198914965,4.18637878101517,11.0784990538473
227,"T",2,2024,-1.6371458304678,2.81292595582893,3.78436658845316
227,"L",2,2024,-0.715817127182138,6.43794515759542,23.891814999077
227,"R",2.25,2024,-1.10008198914965,4.18637878101517,8.41474656723005
227,"T",2.25,2024,-1.6371458304678,2.81292595582893,2.51328853126321
227,"L",2.25,2024,-0.715817127182138,6.43794515759542,19.977000759759
227,"R",2.5,2024,-1.10008198914965,4.18637878101517,6.39147590720961
227,"T",2.5,2024,-1.6371458304678,2.81292595582893,1.66913513628738
227,"L",2.5,2024,-0.715817127182138,6.43794515759542,16.7036518310069
227,"R",2.75,2024,-1.10008198914965,4.18637878101517,4.85468741643734
227,"T",2.75,2024,-1.6371458304678,2.81292595582893,1.10851263933028
